Run: 3, epoch: 9, HR@10: 0.5265, NDCG@10: 0.2392, AUC: 0.8599,                                 kg train loss: 704.3061, cf train loss: 655.6247,                                 kg eval loss: 679.1798, cf eval loss: 33.6859 
Run: 3, epoch: 10, HR@10: 0.5290, NDCG@10: 0.2403, AUC: 0.8602,                                 kg train loss: 693.1584, cf train loss: 654.7743,                                 kg eval loss: 668.9635, cf eval loss: 33.7991 
Run: 3, epoch: 11, HR@10: 0.5325, NDCG@10: 0.2419, AUC: 0.8597,                                 kg train loss: 679.2308, cf train loss: 652.6108,                                 kg eval loss: 658.7035, cf eval loss: 33.7073 
Run: 3, epoch: 12, HR@10: 0.5277, NDCG@10: 0.2398, AUC: 0.8586,                                 kg train loss: 667.5758, cf train loss: 650.8730,                                 kg eval loss: 642.3190, cf eval loss: 33.8652 
Run: 3, epoch: 13, HR@10: 0.5273, NDCG@10: 0.2396, AUC: 0.8587,                                 kg train loss: 649.6961, cf train loss: 649.3573,                                 kg eval loss: 623.3303, cf eval loss: 34.0564 
Run: 3, epoch: 14, HR@10: 0.5236, NDCG@10: 0.2379, AUC: 0.8568,                                 kg train loss: 630.9819, cf train loss: 646.7969,                                 kg eval loss: 605.8786, cf eval loss: 34.3773 
Run: 3, epoch: 15, HR@10: 0.5304, NDCG@10: 0.2410, AUC: 0.8597,                                 kg train loss: 618.0854, cf train loss: 647.0897,                                 kg eval loss: 594.2705, cf eval loss: 33.7408 
Run: 3, epoch: 16, HR@10: 0.5371, NDCG@10: 0.2440, AUC: 0.8598,                                 kg train loss: 601.6423, cf train loss: 645.8221,                                 kg eval loss: 577.4223, cf eval loss: 33.8399 
Run: 3, epoch: 17, HR@10: 0.5329, NDCG@10: 0.2421, AUC: 0.8601,                                 kg train loss: 590.7259, cf train loss: 646.3204,                                 kg eval loss: 568.2610, cf eval loss: 33.6213 
Run: 3, epoch: 18, HR@10: 0.5311, NDCG@10: 0.2413, AUC: 0.8592,                                 kg train loss: 581.1002, cf train loss: 646.2612,                                 kg eval loss: 559.2400, cf eval loss: 34.0050 
Run: 3, epoch: 19, HR@10: 0.5348, NDCG@10: 0.2430, AUC: 0.8613,                                 kg train loss: 571.0695, cf train loss: 645.4476,                                 kg eval loss: 550.3952, cf eval loss: 33.4909 
Run: 3, epoch: 20, HR@10: 0.5378, NDCG@10: 0.2444, AUC: 0.8600,                                 kg train loss: 562.9825, cf train loss: 644.7221,                                 kg eval loss: 544.7724, cf eval loss: 33.8432 
Run: 3, epoch: 21, HR@10: 0.5311, NDCG@10: 0.2413, AUC: 0.8593,                                 kg train loss: 556.4991, cf train loss: 643.4267,                                 kg eval loss: 537.3709, cf eval loss: 34.0483 
Run: 3, epoch: 22, HR@10: 0.5314, NDCG@10: 0.2414, AUC: 0.8585,                                 kg train loss: 549.9212, cf train loss: 643.5721,                                 kg eval loss: 535.7553, cf eval loss: 34.1475 
Run: 3, epoch: 23, HR@10: 0.5352, NDCG@10: 0.2432, AUC: 0.8604,                                 kg train loss: 548.9819, cf train loss: 642.8856,                                 kg eval loss: 529.9074, cf eval loss: 33.6746 
Run: 3, epoch: 24, HR@10: 0.5358, NDCG@10: 0.2434, AUC: 0.8612,                                 kg train loss: 543.9430, cf train loss: 643.1093,                                 kg eval loss: 525.3995, cf eval loss: 33.5969 
Run: 3, epoch: 25, HR@10: 0.5361, NDCG@10: 0.2436, AUC: 0.8609,                                 kg train loss: 541.9972, cf train loss: 642.7035,                                 kg eval loss: 524.2921, cf eval loss: 33.6438 
Run: 3, epoch: 26, HR@10: 0.5382, NDCG@10: 0.2445, AUC: 0.8612,                                 kg train loss: 538.8008, cf train loss: 641.9189,                                 kg eval loss: 519.5022, cf eval loss: 33.5712 
Run: 3, epoch: 27, HR@10: 0.5319, NDCG@10: 0.2417, AUC: 0.8591,                                 kg train loss: 535.8366, cf train loss: 641.7005,                                 kg eval loss: 519.9182, cf eval loss: 33.8763 
Run: 3, epoch: 28, HR@10: 0.5305, NDCG@10: 0.2410, AUC: 0.8591,                                 kg train loss: 533.2664, cf train loss: 641.3536,                                 kg eval loss: 516.3628, cf eval loss: 34.0390 
Run: 3, epoch: 29, HR@10: 0.5378, NDCG@10: 0.2444, AUC: 0.8619,                                 kg train loss: 533.1668, cf train loss: 642.0639,                                 kg eval loss: 514.5110, cf eval loss: 33.4436 
Run: 3, epoch: 30, HR@10: 0.5352, NDCG@10: 0.2432, AUC: 0.8607,                                 kg train loss: 529.8390, cf train loss: 641.3493,                                 kg eval loss: 512.8555, cf eval loss: 33.8057 
Run: 3, epoch: 31, HR@10: 0.5372, NDCG@10: 0.2441, AUC: 0.8626,                                 kg train loss: 528.1838, cf train loss: 642.2788,                                 kg eval loss: 510.6720, cf eval loss: 33.2122 
Run: 3, epoch: 32, HR@10: 0.5328, NDCG@10: 0.2421, AUC: 0.8608,                                 kg train loss: 523.6190, cf train loss: 641.5536,                                 kg eval loss: 509.1394, cf eval loss: 33.7307 
Run: 3, epoch: 33, HR@10: 0.5300, NDCG@10: 0.2408, AUC: 0.8576,                                 kg train loss: 524.0695, cf train loss: 641.3267,                                 kg eval loss: 507.8733, cf eval loss: 34.3171 
